Order ID,Order Status,Created Time,Seller SKU,Product Name,Quantity,SKU Unit Original Price
TT000132,Completed,2026-03-08 06:55:13,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000132,Completed,2026-03-08 06:55:13,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000133,Completed,2026-03-12 05:29:45,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000133,Completed,2026-03-12 05:29:45,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000134,Completed,2026-03-05 15:10:51,SKN-SERUM-01,Glow Serum,1,42.00
TT000134,Completed,2026-03-05 15:10:51,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000134,Completed,2026-03-05 15:10:51,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000135,Completed,2026-04-20 12:33:25,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000135,Completed,2026-04-20 12:33:25,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000136,Completed,2026-03-20 10:22:11,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000137,Completed,2026-05-04 14:20:44,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000137,Completed,2026-05-04 14:20:44,LSH-LASH-03,Magnetic Lashes — Wispy,2,26.00
TT000138,Completed,2026-03-25 17:23:00,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000138,Completed,2026-03-25 17:23:00,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000139,Completed,2026-03-29 07:10:27,CHK-BRONZ-02,Liquid Bronzer,2,20.00
TT000139,Completed,2026-03-29 07:10:27,FCE-CONC-03,Concealer — Light,1,21.00
TT000140,Completed,2026-02-06 09:47:04,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000140,Completed,2026-02-06 09:47:04,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000141,Completed,2026-05-01 18:26:06,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000141,Completed,2026-05-01 18:26:06,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000142,Completed,2026-04-28 19:00:19,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000142,Completed,2026-04-28 19:00:19,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000143,Completed,2026-04-19 18:15:12,SKN-SERUM-01,Glow Serum,1,42.00
TT000143,Completed,2026-04-19 18:15:12,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000144,Completed,2026-05-05 05:10:17,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000144,Completed,2026-05-05 05:10:17,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000144,Completed,2026-05-05 05:10:17,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000145,Cancelled,2026-02-19 06:40:39,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000145,Cancelled,2026-02-19 06:40:39,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000145,Cancelled,2026-02-19 06:40:39,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000146,Completed,2026-03-15 22:58:03,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000146,Completed,2026-03-15 22:58:03,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000147,Completed,2026-05-06 02:36:20,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000147,Completed,2026-05-06 02:36:20,FCE-CONC-03,Concealer — Light,1,21.00
TT000147,Completed,2026-05-06 02:36:20,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000148,Completed,2026-03-07 06:46:19,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000148,Completed,2026-03-07 06:46:19,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000148,Completed,2026-03-07 06:46:19,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000148,Completed,2026-03-07 06:46:19,FCE-FOUND-01,Demi Matte Foundation,2,34.00
TT000149,Completed,2026-04-21 09:26:07,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000149,Completed,2026-04-21 09:26:07,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000149,Completed,2026-04-21 09:26:07,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000149,Completed,2026-04-21 09:26:07,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000150,Completed,2026-04-19 22:44:05,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000150,Completed,2026-04-19 22:44:05,FCE-CONC-03,Concealer — Light,1,21.00
TT000151,Completed,2026-03-21 01:34:12,FCE-FOUND-01,Demi Matte Foundation,2,34.00
TT000151,Completed,2026-03-21 01:34:12,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000151,Completed,2026-03-21 01:34:12,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000152,Completed,2026-03-12 18:40:34,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000152,Completed,2026-03-12 18:40:34,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000153,Cancelled,2026-03-15 01:58:55,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000153,Cancelled,2026-03-15 01:58:55,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000153,Cancelled,2026-03-15 01:58:55,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000154,Completed,2026-05-01 14:21:19,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000154,Completed,2026-05-01 14:21:19,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000155,Completed,2026-04-26 10:28:55,FCE-CONC-03,Concealer — Light,1,21.00
TT000155,Completed,2026-04-26 10:28:55,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000156,Completed,2026-02-15 04:25:47,SKN-SERUM-01,Glow Serum,1,42.00
TT000156,Completed,2026-02-15 04:25:47,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000157,Completed,2026-04-23 20:23:37,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000157,Completed,2026-04-23 20:23:37,FCE-CONC-03,Concealer — Light,1,21.00
TT000158,Completed,2026-04-24 18:09:23,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000158,Completed,2026-04-24 18:09:23,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000158,Completed,2026-04-24 18:09:23,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000159,Completed,2026-02-26 08:26:32,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000159,Completed,2026-02-26 08:26:32,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000159,Completed,2026-02-26 08:26:32,LIP-OIL-01,Lip Oil — Cherry,2,15.00
TT000160,Completed,2026-03-19 21:52:04,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000160,Completed,2026-03-19 21:52:04,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000161,Completed,2026-02-12 03:00:32,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000161,Completed,2026-02-12 03:00:32,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000162,Cancelled,2026-02-13 23:07:46,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000162,Cancelled,2026-02-13 23:07:46,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000163,Completed,2026-02-25 02:58:37,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000163,Completed,2026-02-25 02:58:37,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000164,Completed,2026-02-19 08:27:28,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000164,Completed,2026-02-19 08:27:28,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000165,Completed,2026-04-04 06:22:19,FCE-FOUND-01,Demi Matte Foundation,2,34.00
TT000165,Completed,2026-04-04 06:22:19,FCE-CONC-03,Concealer — Light,1,21.00
TT000165,Completed,2026-04-04 06:22:19,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000166,Completed,2026-04-04 11:53:55,SKN-SERUM-01,Glow Serum,1,42.00
TT000166,Completed,2026-04-04 11:53:55,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000167,Cancelled,2026-02-13 11:04:58,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000167,Cancelled,2026-02-13 11:04:58,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000167,Cancelled,2026-02-13 11:04:58,SKN-SERUM-01,Glow Serum,1,42.00
TT000168,Completed,2026-02-16 05:07:00,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000168,Completed,2026-02-16 05:07:00,FCE-CONC-03,Concealer — Light,1,21.00
TT000169,Completed,2026-03-10 14:01:41,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000169,Completed,2026-03-10 14:01:41,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000170,Completed,2026-04-09 03:06:45,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000170,Completed,2026-04-09 03:06:45,FCE-CONC-03,Concealer — Light,1,21.00
TT000171,Completed,2026-04-22 01:00:41,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000171,Completed,2026-04-22 01:00:41,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000172,Completed,2026-03-03 11:34:23,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000172,Completed,2026-03-03 11:34:23,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000172,Completed,2026-03-03 11:34:23,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000173,Completed,2026-03-19 10:10:18,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000174,Completed,2026-05-06 06:59:50,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000174,Completed,2026-05-06 06:59:50,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000174,Completed,2026-05-06 06:59:50,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000175,Completed,2026-03-17 06:12:09,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000175,Completed,2026-03-17 06:12:09,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000176,Completed,2026-05-02 07:14:36,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000176,Completed,2026-05-02 07:14:36,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000176,Completed,2026-05-02 07:14:36,SKN-MINI-02,Mini Glow Drops,2,14.00
TT000177,Completed,2026-04-23 17:27:11,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000178,Completed,2026-04-20 20:13:31,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000178,Completed,2026-04-20 20:13:31,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000179,Completed,2026-04-04 19:15:19,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000179,Completed,2026-04-04 19:15:19,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000180,Completed,2026-04-20 23:18:12,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000180,Completed,2026-04-20 23:18:12,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000181,Completed,2026-03-18 12:57:29,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000181,Completed,2026-03-18 12:57:29,LSH-LASH-03,Magnetic Lashes — Wispy,2,26.00
TT000181,Completed,2026-03-18 12:57:29,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000182,Completed,2026-03-05 03:27:15,FCE-FOUND-01,Demi Matte Foundation,2,34.00
TT000182,Completed,2026-03-05 03:27:15,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000182,Completed,2026-03-05 03:27:15,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000183,Completed,2026-04-08 12:38:29,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000183,Completed,2026-04-08 12:38:29,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000184,Cancelled,2026-03-22 10:39:49,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000184,Cancelled,2026-03-22 10:39:49,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000185,Completed,2026-03-22 05:14:57,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000185,Completed,2026-03-22 05:14:57,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000186,Completed,2026-02-15 15:31:45,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000186,Completed,2026-02-15 15:31:45,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000187,Completed,2026-04-20 05:08:54,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000187,Completed,2026-04-20 05:08:54,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000188,Completed,2026-04-01 19:26:58,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000188,Completed,2026-04-01 19:26:58,SKN-SERUM-01,Glow Serum,1,42.00
TT000188,Completed,2026-04-01 19:26:58,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000189,Completed,2026-02-12 16:56:39,FCE-SPRAY-02,Setting Spray — Dewy,2,24.00
TT000189,Completed,2026-02-12 16:56:39,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000189,Completed,2026-02-12 16:56:39,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000190,Completed,2026-03-23 23:09:30,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000190,Completed,2026-03-23 23:09:30,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000191,Completed,2026-04-21 06:11:22,LIP-OIL-01,Lip Oil — Cherry,2,15.00
TT000191,Completed,2026-04-21 06:11:22,LIP-LINER-02,Lip Liner — Nude,2,13.00
TT000192,Completed,2026-03-11 16:59:39,SKN-SERUM-01,Glow Serum,1,42.00
TT000192,Completed,2026-03-11 16:59:39,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000192,Completed,2026-03-11 16:59:39,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000193,Completed,2026-04-23 00:05:48,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000193,Completed,2026-04-23 00:05:48,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000194,Completed,2026-04-27 03:30:53,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000194,Completed,2026-04-27 03:30:53,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000195,Completed,2026-05-02 18:27:38,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000195,Completed,2026-05-02 18:27:38,FCE-CONC-03,Concealer — Light,1,21.00
TT000195,Completed,2026-05-02 18:27:38,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000196,Completed,2026-04-18 12:27:17,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000196,Completed,2026-04-18 12:27:17,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000197,Cancelled,2026-02-16 11:04:26,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000197,Cancelled,2026-02-16 11:04:26,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000198,Completed,2026-04-19 09:02:58,SKN-SERUM-01,Glow Serum,1,42.00
TT000198,Completed,2026-04-19 09:02:58,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000199,Completed,2026-04-22 15:08:00,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000199,Completed,2026-04-22 15:08:00,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000200,Completed,2026-02-14 13:03:44,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000200,Completed,2026-02-14 13:03:44,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000201,Completed,2026-02-18 06:56:13,LSH-MASCARA-01,Volume Mascara — Black,2,18.00
TT000201,Completed,2026-02-18 06:56:13,LSH-LASH-03,Magnetic Lashes — Wispy,2,26.00
TT000202,Completed,2026-05-03 08:36:52,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000203,Completed,2026-02-28 13:28:13,CHK-BLUSH-01,Cream Blush — Petal,2,18.00
TT000203,Completed,2026-02-28 13:28:13,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000204,Completed,2026-04-09 03:46:25,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000204,Completed,2026-04-09 03:46:25,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000205,Completed,2026-03-26 04:56:24,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000205,Completed,2026-03-26 04:56:24,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000205,Completed,2026-03-26 04:56:24,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000206,Completed,2026-04-22 06:42:47,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000206,Completed,2026-04-22 06:42:47,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000207,Completed,2026-03-23 23:48:23,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000207,Completed,2026-03-23 23:48:23,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000208,Completed,2026-03-09 06:33:21,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000208,Completed,2026-03-09 06:33:21,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000209,Completed,2026-03-30 20:56:02,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000209,Completed,2026-03-30 20:56:02,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000210,Completed,2026-03-28 11:23:32,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000210,Completed,2026-03-28 11:23:32,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000210,Completed,2026-03-28 11:23:32,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000211,Completed,2026-05-02 05:31:42,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000211,Completed,2026-05-02 05:31:42,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000211,Completed,2026-05-02 05:31:42,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000211,Completed,2026-05-02 05:31:42,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000212,Completed,2026-02-27 15:19:58,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000212,Completed,2026-02-27 15:19:58,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000213,Cancelled,2026-02-28 18:44:23,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000213,Cancelled,2026-02-28 18:44:23,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000214,Completed,2026-03-28 06:05:35,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000214,Completed,2026-03-28 06:05:35,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000215,Completed,2026-05-03 10:34:15,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000215,Completed,2026-05-03 10:34:15,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000216,Completed,2026-04-11 12:23:48,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000216,Completed,2026-04-11 12:23:48,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000216,Completed,2026-04-11 12:23:48,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000217,Completed,2026-02-11 23:29:18,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000218,Completed,2026-04-29 14:30:58,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000218,Completed,2026-04-29 14:30:58,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000219,Completed,2026-04-02 23:11:56,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000219,Completed,2026-04-02 23:11:56,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000220,Completed,2026-04-19 12:07:13,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000220,Completed,2026-04-19 12:07:13,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000221,Completed,2026-04-07 19:20:39,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000222,Completed,2026-03-10 03:36:15,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000222,Completed,2026-03-10 03:36:15,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000223,Completed,2026-02-25 08:43:03,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000223,Completed,2026-02-25 08:43:03,FCE-SPRAY-02,Setting Spray — Dewy,2,24.00
TT000224,Completed,2026-03-04 10:05:53,FCE-CONC-03,Concealer — Light,2,21.00
TT000225,Completed,2026-03-27 03:46:38,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000225,Completed,2026-03-27 03:46:38,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000226,Completed,2026-04-28 06:43:26,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000226,Completed,2026-04-28 06:43:26,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000227,Completed,2026-04-24 17:30:15,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000227,Completed,2026-04-24 17:30:15,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000227,Completed,2026-04-24 17:30:15,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000228,Completed,2026-04-01 15:11:48,FCE-CONC-03,Concealer — Light,1,21.00
TT000228,Completed,2026-04-01 15:11:48,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000229,Cancelled,2026-02-27 19:40:15,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000229,Cancelled,2026-02-27 19:40:15,FCE-CONC-03,Concealer — Light,1,21.00
TT000230,Completed,2026-03-02 13:30:47,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000230,Completed,2026-03-02 13:30:47,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000230,Completed,2026-03-02 13:30:47,SKN-SERUM-01,Glow Serum,1,42.00
TT000231,Completed,2026-03-01 21:23:38,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000231,Completed,2026-03-01 21:23:38,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000232,Completed,2026-02-24 18:57:07,SKN-SERUM-01,Glow Serum,1,42.00
TT000232,Completed,2026-02-24 18:57:07,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000233,Completed,2026-02-09 19:44:50,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000233,Completed,2026-02-09 19:44:50,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000233,Completed,2026-02-09 19:44:50,FCE-CONC-03,Concealer — Light,1,21.00
TT000234,Completed,2026-04-30 06:45:57,FCE-FOUND-01,Demi Matte Foundation,2,34.00
TT000234,Completed,2026-04-30 06:45:57,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000235,Completed,2026-02-14 06:11:42,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000235,Completed,2026-02-14 06:11:42,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000235,Completed,2026-02-14 06:11:42,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000236,Completed,2026-04-17 03:22:15,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000236,Completed,2026-04-17 03:22:15,FCE-SPRAY-02,Setting Spray — Dewy,2,24.00
TT000237,Completed,2026-03-04 10:34:40,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000237,Completed,2026-03-04 10:34:40,LSH-LINER-02,Magnetic Lash Liner,2,22.00
TT000238,Completed,2026-03-04 23:05:30,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000238,Completed,2026-03-04 23:05:30,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000238,Completed,2026-03-04 23:05:30,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000239,Completed,2026-04-07 21:06:18,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000239,Completed,2026-04-07 21:06:18,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000240,Completed,2026-02-13 23:36:53,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000240,Completed,2026-02-13 23:36:53,FCE-CONC-03,Concealer — Light,1,21.00
TT000240,Completed,2026-02-13 23:36:53,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000241,Completed,2026-04-15 19:41:48,FCE-CONC-03,Concealer — Light,1,21.00
TT000242,Completed,2026-03-03 09:10:33,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000242,Completed,2026-03-03 09:10:33,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000242,Completed,2026-03-03 09:10:33,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000243,Completed,2026-04-06 05:06:55,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000243,Completed,2026-04-06 05:06:55,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000243,Completed,2026-04-06 05:06:55,FCE-SPRAY-02,Setting Spray — Dewy,2,24.00
TT000244,Completed,2026-04-25 03:01:42,FCE-CONC-03,Concealer — Light,2,21.00
TT000244,Completed,2026-04-25 03:01:42,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000245,Completed,2026-04-18 16:01:56,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000245,Completed,2026-04-18 16:01:56,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000246,Completed,2026-04-01 06:23:14,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000246,Completed,2026-04-01 06:23:14,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000247,Completed,2026-03-16 18:27:02,CHK-BLUSH-01,Cream Blush — Petal,1,18.00
TT000247,Completed,2026-03-16 18:27:02,CHK-BRONZ-02,Liquid Bronzer,1,20.00
TT000248,Completed,2026-04-25 05:29:16,LIP-OIL-01,Lip Oil — Cherry,1,15.00
TT000248,Completed,2026-04-25 05:29:16,LIP-LINER-02,Lip Liner — Nude,1,13.00
TT000249,Completed,2026-04-19 09:45:17,LSH-MASCARA-01,Volume Mascara — Black,2,18.00
TT000249,Completed,2026-04-19 09:45:17,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000250,Completed,2026-02-11 07:15:08,CHK-BRONZ-02,Liquid Bronzer,2,20.00
TT000250,Completed,2026-02-11 07:15:08,LSH-MASCARA-01,Volume Mascara — Black,1,18.00
TT000250,Completed,2026-02-11 07:15:08,LIP-OIL-01,Lip Oil — Cherry,2,15.00
TT000251,Completed,2026-04-22 04:59:09,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000251,Completed,2026-04-22 04:59:09,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000252,Completed,2026-02-16 15:49:41,LSH-LINER-02,Magnetic Lash Liner,1,22.00
TT000252,Completed,2026-02-16 15:49:41,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
TT000253,Completed,2026-03-25 23:09:39,FCE-FOUND-01,Demi Matte Foundation,1,34.00
TT000253,Completed,2026-03-25 23:09:39,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000254,Completed,2026-03-05 02:58:19,FCE-FOUND-01,Demi Matte Foundation,2,34.00
TT000254,Completed,2026-03-05 02:58:19,FCE-SPRAY-02,Setting Spray — Dewy,1,24.00
TT000254,Completed,2026-03-05 02:58:19,SKN-MINI-02,Mini Glow Drops,1,14.00
TT000255,Completed,2026-03-03 00:56:01,LSH-LASH-03,Magnetic Lashes — Wispy,1,26.00
